2021-03-31 20:24:29;192.168.4.2;UP
2021-03-31 20:24:29;192.168.4.2;UP
2021-03-31 20:24:29;192.168.4.2;DOWN
2021-03-31 20:24:29;192.168.4.2;DOWN
2021-03-31 20:24:29;192.168.4.2;DOWN
2021-03-31 20:24:29;192.168.4.2;UP
2021-03-31 20:24:29;192.168.4.2;UP
2021-03-31 20:24:29;192.168.4.2;DOWN
2021-03-31 20:24:29;192.168.4.2;DOWN
2021-03-31 20:24:29;192.168.4.2;DOWN
